degre;region;departement;arrondissement;groupement;numero;denomination;acte
3;Extrême-Nord;Mayo-Tsanaga;;;154;ZOUMBOUDA;
3;Extrême-Nord;Mayo-Tsanaga;;;155;ZOUVOU;
3;Extrême-Nord;Mayo-Tsanaga;;;156;BIGDE;
3;Extrême-Nord;Mayo-Tsanaga;;;157;DJINGLIA-PLAINE;
3;Extrême-Nord;Mayo-Tsanaga;;;158;DJINGLIYAMONTAGNE;
3;Extrême-Nord;Mayo-Tsanaga;;;159;GALDALA;
3;Extrême-Nord;Mayo-Tsanaga;;;160;GOUZDA-MAKANDAÎ;
3;Extrême-Nord;Mayo-Tsanaga;;;161;GOUZDA-WAYAM;
3;Extrême-Nord;Mayo-Tsanaga;;;162;GUEDJELE;
3;Extrême-Nord;Mayo-Tsanaga;;;163;HOUVA;
3;Extrême-Nord;Mayo-Tsanaga;;;164;KOZACENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;165;MAWA-KOZA;
3;Extrême-Nord;Mayo-Tsanaga;;;166;MAZI;
3;Extrême-Nord;Mayo-Tsanaga;;;167;MODOGO;
3;Extrême-Nord;Mayo-Tsanaga;;;168;MOUTCHIKAR;
3;Extrême-Nord;Mayo-Tsanaga;;;169;OULAD;
3;Extrême-Nord;Mayo-Tsanaga;;;170;ZILER;
3;Extrême-Nord;Mayo-Tsanaga;;;172;GABOUA2;
3;Extrême-Nord;Mayo-Tsanaga;;;173;GABOUAMARCHE;
3;Extrême-Nord;Mayo-Tsanaga;;;174;GAIVAKIDA;
3;Extrême-Nord;Mayo-Tsanaga;;;175;HIRCHE;
3;Extrême-Nord;Mayo-Tsanaga;;;176;KILDA;
3;Extrême-Nord;Mayo-Tsanaga;;;177;MAGZA-GABAS;
3;Extrême-Nord;Mayo-Tsanaga;;;178;MALTAMAYA;
3;Extrême-Nord;Mayo-Tsanaga;;;179;MARGO-GABOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;180;MBARDAM;
3;Extrême-Nord;Mayo-Tsanaga;;;181;MOULAI;
3;Extrême-Nord;Mayo-Tsanaga;;;182;TENDEO;
3;Extrême-Nord;Mayo-Tsanaga;;;183;BAMGUELGOUGONG;
3;Extrême-Nord;Mayo-Tsanaga;;;184;BASSARA;
3;Extrême-Nord;Mayo-Tsanaga;;;185;BERING;
3;Extrême-Nord;Mayo-Tsanaga;;;186;DJADDA;
3;Extrême-Nord;Mayo-Tsanaga;;;187;DJOUMDJOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;188;GAMDOUGOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;189;GONOZO;
3;Extrême-Nord;Mayo-Tsanaga;;;190;HINA-WINDE;
3;Extrême-Nord;Mayo-Tsanaga;;;191;KAFTAKA;
3;Extrême-Nord;Mayo-Tsanaga;;;192;LOUGUERE-SO'O;
3;Extrême-Nord;Mayo-Tsanaga;;;193;MADAMA;
3;Extrême-Nord;Mayo-Tsanaga;;;194;MANDJA;
3;Extrême-Nord;Mayo-Tsanaga;;;195;MAYO-KABBA;
3;Extrême-Nord;Mayo-Tsanaga;;;196;MAYO-MBANA;
3;Extrême-Nord;Mayo-Tsanaga;;;197;MOULDAR;
3;Extrême-Nord;Mayo-Tsanaga;;;198;OURO-GUERTODE;
3;Extrême-Nord;Mayo-Tsanaga;;;199;PALVA;
3;Extrême-Nord;Mayo-Tsanaga;;;200;PANAI;
3;Extrême-Nord;Mayo-Tsanaga;;;201;PANAKA;
3;Extrême-Nord;Mayo-Tsanaga;;;202;ZOUVOUL;
3;Extrême-Nord;Mayo-Tsanaga;;;203;AMSA;
3;Extrême-Nord;Mayo-Tsanaga;;;204;DZAMBOU;
3;Extrême-Nord;Mayo-Tsanaga;;;205;DZIMI;
3;Extrême-Nord;Mayo-Tsanaga;;;206;GOURIA;
3;Extrême-Nord;Mayo-Tsanaga;;;207;GOVA;
3;Extrême-Nord;Mayo-Tsanaga;;;208;HAOU;
3;Extrême-Nord;Mayo-Tsanaga;;;209;HOUPOU;
3;Extrême-Nord;Mayo-Tsanaga;;;210;KARANTCHI;
3;Extrême-Nord;Mayo-Tsanaga;;;211;KILA1;
3;Extrême-Nord;Mayo-Tsanaga;;;212;KILA2;
3;Extrême-Nord;Mayo-Tsanaga;;;213;KILAWALAKA;
3;Extrême-Nord;Mayo-Tsanaga;;;214;KOFFI-RHOUMZOU;
3;Extrême-Nord;Mayo-Tsanaga;;;215;KORTCHI;
3;Extrême-Nord;Mayo-Tsanaga;;;216;LDIRI;
3;Extrême-Nord;Mayo-Tsanaga;;;217;MODELE;
3;Extrême-Nord;Mayo-Tsanaga;;;218;MOGODE;
3;Extrême-Nord;Mayo-Tsanaga;;;219;MOUFTOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;220;NORA;
3;Extrême-Nord;Mayo-Tsanaga;;;221;OUDAVA;
3;Extrême-Nord;Mayo-Tsanaga;;;222;RHOUMZOU;
3;Extrême-Nord;Mayo-Tsanaga;;;223;RHUMSIKI;
3;Extrême-Nord;Mayo-Tsanaga;;;224;RUFTA;
3;Extrême-Nord;Mayo-Tsanaga;;;225;SIR;
3;Extrême-Nord;Mayo-Tsanaga;;;226;SIRAKOUTI;
3;Extrême-Nord;Mayo-Tsanaga;;;227;TCHAMAHE;
3;Extrême-Nord;Mayo-Tsanaga;;;228;TCHANAWA;
3;Extrême-Nord;Mayo-Tsanaga;;;229;TEKI;
3;Extrême-Nord;Mayo-Tsanaga;;;230;VITTE;
3;Extrême-Nord;Mayo-Tsanaga;;;231;YELLE;
3;Extrême-Nord;Mayo-Tsanaga;;;232;ASSIGHASSIA;
3;Extrême-Nord;Mayo-Tsanaga;;;234;CHERIF-MOUSSARI;
3;Extrême-Nord;Mayo-Tsanaga;;;235;DJIBRILLI1;
3;Extrême-Nord;Mayo-Tsanaga;;;236;DJIBRILLI2;
3;Extrême-Nord;Mayo-Tsanaga;;;237;DJIBRILLI3;
3;Extrême-Nord;Mayo-Tsanaga;;;238;GOKORO;
3;Extrême-Nord;Mayo-Tsanaga;;;239;GOLDAVI;
3;Extrême-Nord;Mayo-Tsanaga;;;240;MAWA-KARAZAWA;
3;Extrême-Nord;Mayo-Tsanaga;;;241;MOZOGO-CENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;242;NGUETCHEWE;
3;Extrême-Nord;Mayo-Tsanaga;;;243;TALLA-KATCHI;
3;Extrême-Nord;Mayo-Tsanaga;;;244;YAMGAZAWA;
3;Extrême-Nord;Mayo-Tsanaga;;;245;ZAMGA1;
3;Extrême-Nord;Mayo-Tsanaga;;;246;ZAMGA2;
3;Extrême-Nord;Mayo-Tsanaga;;;247;ZENEME1;
3;Extrême-Nord;Mayo-Tsanaga;;;248;ZENEME2;
3;Extrême-Nord;Mayo-Tsanaga;;;249;ZENEME3ARABE;
3;Extrême-Nord;Mayo-Tsanaga;;;250;BAVONGOLA;
3;Extrême-Nord;Mayo-Tsanaga;;;251;DOUVAL;
3;Extrême-Nord;Mayo-Tsanaga;;;252;DZABA;
3;Extrême-Nord;Mayo-Tsanaga;;;253;DZAMADZAF;
3;Extrême-Nord;Mayo-Tsanaga;;;254;GOUZDA-VREKET;
3;Extrême-Nord;Mayo-Tsanaga;;;255;HITERE;
3;Extrême-Nord;Mayo-Tsanaga;;;256;HODOGO;
3;Extrême-Nord;Mayo-Tsanaga;;;257;HOURBETCH;
3;Extrême-Nord;Mayo-Tsanaga;;;258;KAMDJIDJIMOSKOTA;
3;Extrême-Nord;Mayo-Tsanaga;;;259;KOUVA;
3;Extrême-Nord;Mayo-Tsanaga;;;260;KRAWAMAFA;
3;Extrême-Nord;Mayo-Tsanaga;;;261;LDAOUTSAF;
3;Extrême-Nord;Mayo-Tsanaga;;;262;MADAKAR;
3;Extrême-Nord;Mayo-Tsanaga;;;263;MANDOUSSA;
3;Extrême-Nord;Mayo-Tsanaga;;;264;MBOUZOUM;
3;Extrême-Nord;Mayo-Tsanaga;;;265;MEDEGOUER;
3;Extrême-Nord;Mayo-Tsanaga;;;266;MOGODA;
3;Extrême-Nord;Mayo-Tsanaga;;;267;MOSKOTACENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;268;MOSKOTAZELLE;
3;Extrême-Nord;Mayo-Tsanaga;;;269;MOUDOUKOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;270;MOULDOUGOUA;
3;Extrême-Nord;Mayo-Tsanaga;;;271;OUDAL;
3;Extrême-Nord;Mayo-Tsanaga;;;272;OUPAIKIRBI;
3;Extrême-Nord;Mayo-Tsanaga;;;273;OUPAIMANAK;
3;Extrême-Nord;Mayo-Tsanaga;;;274;OUZAL;
3;Extrême-Nord;Mayo-Tsanaga;;;275;TALLA-GOZELE;
3;Extrême-Nord;Mayo-Tsanaga;;;276;TCHEBETCHEBE;
3;Extrême-Nord;Mayo-Tsanaga;;;277;VOURKAZA;
3;Extrême-Nord;Mayo-Tsanaga;;;278;VOUZI;
3;Extrême-Nord;Mayo-Tsanaga;;;279;VREKET;
3;Extrême-Nord;Mayo-Tsanaga;;;280;ZELEVET;
3;Extrême-Nord;Mayo-Tsanaga;;;281;BAONDEVGAÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;282;BAOTASSAÏ;
3;Extrême-Nord;Mayo-Tsanaga;;;283;BAOVARA;
3;Extrême-Nord;Mayo-Tsanaga;;;284;BAO-DEMROUA;
3;Extrême-Nord;Mayo-Tsanaga;;;285;BAO-DEMZAO;
3;Extrême-Nord;Mayo-Tsanaga;;;286;BAO-DOUKWAD;
3;Extrême-Nord;Mayo-Tsanaga;;;287;BAO-GREDE;
3;Extrême-Nord;Mayo-Tsanaga;;;288;BAO-MENDEJE;
3;Extrême-Nord;Mayo-Tsanaga;;;289;BAO-VARDOUKWAD;
3;Extrême-Nord;Mayo-Tsanaga;;;290;BAO-WAYAM;
3;Extrême-Nord;Mayo-Tsanaga;;;291;DISSAMBAK;
3;Extrême-Nord;Mayo-Tsanaga;;;292;DOUMGAR;
3;Extrême-Nord;Mayo-Tsanaga;;;293;DZAH;
3;Extrême-Nord;Mayo-Tsanaga;;;294;FOGOM;
3;Extrême-Nord;Mayo-Tsanaga;;;297;GUILDAKAM;
3;Extrême-Nord;Mayo-Tsanaga;;;298;KISSADAO;
3;Extrême-Nord;Mayo-Tsanaga;;;299;KONE;
3;Extrême-Nord;Mayo-Tsanaga;;;300;MADAKONAÏ1;
3;Extrême-Nord;Mayo-Tsanaga;;;301;MADAKONAÏ2;
3;Extrême-Nord;Mayo-Tsanaga;;;302;MATAKAM-SOULEDE;
3;Extrême-Nord;Mayo-Tsanaga;;;303;MAYO-ROUA;
3;Extrême-Nord;Mayo-Tsanaga;;;304;MAZAM-KISSADAO;
3;Extrême-Nord;Mayo-Tsanaga;;;305;MAZAM-KONE;
3;Extrême-Nord;Mayo-Tsanaga;;;306;MAZAM-ZERE;
3;Extrême-Nord;Mayo-Tsanaga;;;307;MAZAYA;
3;Extrême-Nord;Mayo-Tsanaga;;;308;MBALDA;
3;Extrême-Nord;Mayo-Tsanaga;;;309;MESDAI;
3;Extrême-Nord;Mayo-Tsanaga;;;310;MIDRE-DZAH;
3;Extrême-Nord;Mayo-Tsanaga;;;311;MIDRE-NDEVGAI;
3;Extrême-Nord;Mayo-Tsanaga;;;312;NDIMCHE;
3;Extrême-Nord;Mayo-Tsanaga;;;313;NDIMCHE;
3;Extrême-Nord;Mayo-Tsanaga;;;314;OUDOUMDZARAI;
3;Extrême-Nord;Mayo-Tsanaga;;;315;OUDOUMDZARAIGOLDAK;
3;Extrême-Nord;Mayo-Tsanaga;;;316;ROUACENTRE;
3;Extrême-Nord;Mayo-Tsanaga;;;317;SOULEDE-GOLDAK;
3;Extrême-Nord;Mayo-Tsanaga;;;318;ZELE;
3;Extrême-Nord;Mayo-Sava;;;3;AÏSSA-BORNO;
3;Extrême-Nord;Mayo-Sava;;;4;AÏSSA-MADA;
3;Extrême-Nord;Mayo-Sava;;;5;AÏSSA-VAME;
3;Extrême-Nord;Mayo-Sava;;;6;DJAMPALAMADA;
3;Extrême-Nord;Mayo-Sava;;;7;DJAMPALA-DJOUNDE;
3;Extrême-Nord;Mayo-Sava;;;8;DJOUNDEGOTANGUERE;
3;Extrême-Nord;Mayo-Sava;;;9;MAHOULADJOUNDE2;
3;Extrême-Nord;Mayo-Sava;;;10;MANDADJI;
3;Extrême-Nord;Mayo-Sava;;;11;TCHIKRE;
3;Extrême-Nord;Mayo-Sava;;;12;BLABLINE;
3;Extrême-Nord;Mayo-Sava;;;13;DOULO-GANAYA;
3;Extrême-Nord;Mayo-Sava;;;14;IGAWA-ABBA;
3;Extrême-Nord;Mayo-Sava;;;15;KACHIMIRI;
3;Extrême-Nord;Mayo-Sava;;;16;MOUNDOU;
3;Extrême-Nord;Mayo-Sava;;;17;TAYER1;
3;Extrême-Nord;Mayo-Sava;;;18;ADJIRI;
3;Extrême-Nord;Mayo-Sava;;;19;BLAMADERI;
3;Extrême-Nord;Mayo-Sava;;;20;DOUBLE1;
3;Extrême-Nord;Mayo-Sava;;;21;GOGO-MAGDEME;
3;Extrême-Nord;Mayo-Sava;;;22;KAKARIWA;
3;Extrême-Nord;Mayo-Sava;;;23;MAGDEMECENTRE;
3;Extrême-Nord;Mayo-Sava;;;24;WAMBA-MADGEME;
3;Extrême-Nord;Mayo-Sava;;;25;HOURBAYAWE-KOURGUI;
3;Extrême-Nord;Mayo-Sava;;;26;KOTSEREHEBOUILI;
3;Extrême-Nord;Mayo-Sava;;;27;KOURGUICENTRE;
3;Extrême-Nord;Mayo-Sava;;;28;NAMTCHALI;
3;Extrême-Nord;Mayo-Sava;;;29;PIVOUARABE;
3;Extrême-Nord;Mayo-Sava;;;30;TOGODJILE;
3;Extrême-Nord;Mayo-Sava;;;31;IGAGOUA1;
3;Extrême-Nord;Mayo-Sava;;;32;MASSARE1;
3;Extrême-Nord;Mayo-Sava;;;33;MASSARE2;
3;Extrême-Nord;Mayo-Sava;;;34;MASSARE3;
3;Extrême-Nord;Mayo-Sava;;;35;SANDALE2;
3;Extrême-Nord;Mayo-Sava;;;36;VOUAWA;
3;Extrême-Nord;Mayo-Sava;;;37;WALADE1;
3;Extrême-Nord;Mayo-Sava;;;38;WALKAME;
3;Extrême-Nord;Mayo-Sava;;;39;DIZLDA;
3;Extrême-Nord;Mayo-Sava;;;40;GODIGONGDISPENSAIRE;
3;Extrême-Nord;Mayo-Sava;;;41;GODIGONGMARCHE;
3;Extrême-Nord;Mayo-Sava;;;42;KASSA2;
3;Extrême-Nord;Mayo-Sava;;;43;KOSSAWARA1;
3;Extrême-Nord;Mayo-Sava;;;44;MAJE;
3;Extrême-Nord;Mayo-Sava;;;45;MICHIVRE;
3;Extrême-Nord;Mayo-Sava;;;46;WENDLILE;
3;Extrême-Nord;Mayo-Sava;;;47;AYOUR;
3;Extrême-Nord;Mayo-Sava;;;48;KLISSAWA;
3;Extrême-Nord;Mayo-Sava;;;49;MADJINA1;
3;Extrême-Nord;Mayo-Sava;;;50;MOGOGNEADAMOU;
3;Extrême-Nord;Mayo-Sava;;;51;MOGOGNEHARDE;
3;Extrême-Nord;Mayo-Sava;;;54;NDALLA;
3;Extrême-Nord;Mayo-Sava;;;55;TIDIWE;
3;Extrême-Nord;Mayo-Sava;;;56;VAME1;
3;Extrême-Nord;Mayo-Sava;;;57;KRIYAOCENTRE;
3;Extrême-Nord;Mayo-Sava;;;58;MAKOULBE1;
3;Extrême-Nord;Mayo-Sava;;;59;MAKOULBE2;
3;Extrême-Nord;Mayo-Sava;;;60;MEMETERRE1;
3;Extrême-Nord;Mayo-Sava;;;61;MKLAY;
3;Extrême-Nord;Mayo-Sava;;;62;TCHOUKOUFDAYE;
3;Extrême-Nord;Mayo-Sava;;;63;ABUJA;
3;Extrême-Nord;Mayo-Sava;;;64;ARDORI2;
3;Extrême-Nord;Mayo-Sava;;;65;BLAMADERI;
3;Extrême-Nord;Mayo-Sava;;;66;BOUNDERICENTRE;
3;Extrême-Nord;Mayo-Sava;;;67;GAMALARI;
3;Extrême-Nord;Mayo-Sava;;;68;GARNAK;
3;Extrême-Nord;Mayo-Sava;;;69;KANGARWA1;
3;Extrême-Nord;Mayo-Sava;;;70;KAZA;
3;Extrême-Nord;Mayo-Sava;;;71;TAGAWA2;
3;Extrême-Nord;Mayo-Sava;;;72;TOUSKI;
3;Extrême-Nord;Mayo-Sava;;;73;JILVECENTRE;
3;Extrême-Nord;Mayo-Sava;;;74;WARBACENTRE;
3;Extrême-Nord;Mayo-Sava;;;75;BAZAKA;
3;Extrême-Nord;Mayo-Sava;;;76;BIWANA;
3;Extrême-Nord;Mayo-Sava;;;77;DOGOGORA;
3;Extrême-Nord;Mayo-Sava;;;78;GOULADAYAOUDJILA;
3;Extrême-Nord;Mayo-Sava;;;79;GOULGAI2;
3;Extrême-Nord;Mayo-Sava;;;80;KOPLE1;
3;Extrême-Nord;Mayo-Sava;;;81;MEKE1;
3;Extrême-Nord;Mayo-Sava;;;82;NDGBA;
3;Extrême-Nord;Mayo-Sava;;;83;OUBAMAGOUA;
3;Extrême-Nord;Mayo-Sava;;;84;OUDJILLA-IGZAWA;
3;Extrême-Nord;Mayo-Sava;;;85;OULGAYA1;
3;Extrême-Nord;Mayo-Sava;;;86;TALADABARA;
3;Extrême-Nord;Mayo-Sava;;;87;GAIMADEDEBA;
3;Extrême-Nord;Mayo-Sava;;;88;GOLDA;
3;Extrême-Nord;Mayo-Sava;;;89;HOUDMOUKOA;
3;Extrême-Nord;Mayo-Sava;;;90;HOUDOUYANG2;
3;Extrême-Nord;Mayo-Sava;;;91;KASSAYAO;
3;Extrême-Nord;Mayo-Sava;;;92;KOTSEREHE;
3;Extrême-Nord;Mayo-Sava;;;93;KOULANG1;
3;Extrême-Nord;Mayo-Sava;;;94;KOULANG2;
3;Extrême-Nord;Mayo-Sava;;;95;MADELE;
3;Extrême-Nord;Mayo-Sava;;;96;MAHOUYA;
3;Extrême-Nord;Mayo-Sava;;;97;MAKDAF;
3;Extrême-Nord;Mayo-Sava;;;98;MALIKA;
3;Extrême-Nord;Mayo-Sava;;;99;MOGOLOKO;
3;Extrême-Nord;Mayo-Sava;;;100;MOKOL;
3;Extrême-Nord;Mayo-Sava;;;101;SIGAI;
3;Extrême-Nord;Mayo-Sava;;;102;TOUSSA;
3;Extrême-Nord;Mayo-Sava;;;103;ZOUELVA1;
3;Extrême-Nord;Mayo-Sava;;;104;ZOUELVA2;
3;Extrême-Nord;Mayo-Sava;;;105;BALLAHERE;
3;Extrême-Nord;Mayo-Sava;;;106;DARGALLA-ZOULGO;
3;Extrême-Nord;Mayo-Sava;;;107;DINOUE2;
3;Extrême-Nord;Mayo-Sava;;;108;DJAMAKI1;
3;Extrême-Nord;Mayo-Sava;;;109;GANCEMANAWATCHI;
3;Extrême-Nord;Mayo-Sava;;;110;GUEBEGUE2;
3;Extrême-Nord;Mayo-Sava;;;111;HARDEO;
3;Extrême-Nord;Mayo-Sava;;;112;HOMAKA;
3;Extrême-Nord;Mayo-Sava;;;113;KODAGALLA;
3;Extrême-Nord;Mayo-Sava;;;114;MADJELE;
3;Extrême-Nord;Mayo-Sava;;;115;MAHE-DJIME;
3;Extrême-Nord;Mayo-Sava;;;118;MANGAVEABBAFADI;
3;Extrême-Nord;Mayo-Sava;;;119;MANGAVEYOUNOUSS;
3;Extrême-Nord;Mayo-Sava;;;120;MAYORE;
3;Extrême-Nord;Mayo-Sava;;;121;MEHE;
3;Extrême-Nord;Mayo-Sava;;;122;MOKOCHE;
3;Extrême-Nord;Mayo-Sava;;;123;MOKOCHENGRO;
3;Extrême-Nord;Mayo-Sava;;;124;MOUVANE;
3;Extrême-Nord;Mayo-Sava;;;125;MOUVANE;
3;Extrême-Nord;Mayo-Sava;;;126;PONTSAVA;
3;Extrême-Nord;Mayo-Sava;;;127;SARECHEF;
3;Extrême-Nord;Mayo-Sava;;;128;SAVA;
3;Extrême-Nord;Mayo-Sava;;;129;SERADOUMDA;
3;Extrême-Nord;Mayo-Sava;;;130;TALAMANDA;
3;Extrême-Nord;Mayo-Sava;;;131;TALAVALAMA;
3;Extrême-Nord;Mayo-Sava;;;132;TALAZAKE;
3;Extrême-Nord;Mayo-Sava;;;133;WALDOUMA;
3;Extrême-Nord;Mayo-Sava;;;134;YALAYALTADAVAGONI;
3;Extrême-Nord;Mayo-Sava;;;135;BLASALE;
3;Extrême-Nord;Mayo-Sava;;;136;DJERE;
3;Extrême-Nord;Mayo-Sava;;;137;GADADI;
3;Extrême-Nord;Mayo-Sava;;;138;GLOUDJOAN;
3;Extrême-Nord;Mayo-Sava;;;139;HOMAKAGOLA;
3;Extrême-Nord;Mayo-Sava;;;140;HOMAKAIBBI;
3;Extrême-Nord;Mayo-Sava;;;141;LIMANICENTRE;
3;Extrême-Nord;Mayo-Sava;;;142;MANAWATCHIBLAMA;
3;Extrême-Nord;Mayo-Sava;;;143;BOUKAR;
3;Extrême-Nord;Mayo-Sava;;;144;TCHAKRAMARIABBAKAOU;
3;Extrême-Nord;Mayo-Sava;;;145;TCHAKRAMARIDOUSOUA;
3;Extrême-Nord;Mayo-Sava;;;146;WAMBACHEGADOU;
3;Extrême-Nord;Mayo-Sava;;;147;WAMBACHEMODOUKOUR;
3;Extrême-Nord;Mayo-Sava;;;148;BEKWE;
3;Extrême-Nord;Mayo-Sava;;;149;SEKOULE;
3;Extrême-Nord;Mayo-Sava;;;150;VADI-SLA;
3;Extrême-Nord;Mayo-Sava;;;151;BJEMILE;
3;Extrême-Nord;Mayo-Sava;;;152;BJENJINGWA;
3;Extrême-Nord;Mayo-Sava;;;153;BJESKAWE;
3;Extrême-Nord;Mayo-Sava;;;154;BZAGAMTAGNA;
3;Extrême-Nord;Mayo-Sava;;;155;BZAZAGO;
3;Extrême-Nord;Mayo-Sava;;;156;BZOUKOUDOU;
3;Extrême-Nord;Mayo-Sava;;;157;GAHADA;
3;Extrême-Nord;Mayo-Sava;;;158;LDEDENE;
3;Extrême-Nord;Mayo-Sava;;;159;MADJAWAI;
3;Extrême-Nord;Mayo-Sava;;;160;MOULOUA;
3;Extrême-Nord;Mayo-Sava;;;161;NGUIRMAYO;
3;Extrême-Nord;Mayo-Sava;;;162;TAZANG;
3;Extrême-Nord;Mayo-Sava;;;163;DOBIKO;
3;Extrême-Nord;Mayo-Sava;;;164;MADAVARE;
3;Extrême-Nord;Mayo-Sava;;;165;MAYOOULDEMEDIBONG;
3;Extrême-Nord;Mayo-Sava;;;166;VANDELAR;
3;Extrême-Nord;Mayo-Sava;;;167;BALAMAGAVE;
3;Extrême-Nord;Mayo-Sava;;;168;BOLOGO;
3;Extrême-Nord;Mayo-Sava;;;169;CHIGAMAKDAWAR;
3;Extrême-Nord;Mayo-Sava;;;170;DJAGAL;
3;Extrême-Nord;Mayo-Sava;;;171;GABRAWAI;
3;Extrême-Nord;Mayo-Sava;;;172;GAZAYAKA;
3;Extrême-Nord;Mayo-Sava;;;173;GUINDILI;
3;Extrême-Nord;Mayo-Sava;;;174;HOUMMADJE;
3;Extrême-Nord;Mayo-Sava;;;175;HOUMPATAK;
3;Extrême-Nord;Mayo-Sava;;;176;LAHMA;
3;Extrême-Nord;Mayo-Sava;;;177;LDEMTCHEK;
3;Extrême-Nord;Mayo-Sava;;;178;MOUGDINIDALABOKO;
3;Extrême-Nord;Mayo-Sava;;;181;BAKAMALAI;
3;Extrême-Nord;Mayo-Sava;;;182;BZAGAMBAI;
3;Extrême-Nord;Mayo-Sava;;;183;CHIGA;
3;Extrême-Nord;Mayo-Sava;;;184;GILING;
3;Extrême-Nord;Mayo-Sava;;;185;GOTOGOL;
3;Extrême-Nord;Mayo-Sava;;;186;GUELTEWLI;
3;Extrême-Nord;Mayo-Sava;;;187;KAYAMGALI;
3;Extrême-Nord;Mayo-Sava;;;188;KAYAMGALI1;
3;Extrême-Nord;Mayo-Sava;;;189;SEKEL;
3;Extrême-Nord;Mayo-Sava;;;190;YAMAGUEZ;
3;Extrême-Nord;Mayo-Sava;;;191;BIZE;
3;Extrême-Nord;Mayo-Sava;;;192;CHIREM;
3;Extrême-Nord;Mayo-Sava;;;193;DALAZOULGO1;
3;Extrême-Nord;Mayo-Sava;;;194;DALAZOULGO2;
3;Extrême-Nord;Mayo-Sava;;;195;DELDER;
3;Extrême-Nord;Mayo-Sava;;;196;GADABAK;
3;Extrême-Nord;Mayo-Sava;;;197;GADOUA;
3;Extrême-Nord;Mayo-Sava;;;198;GERE;
3;Extrême-Nord;Mayo-Sava;;;199;GUIRZIGA;
3;Extrême-Nord;Mayo-Sava;;;200;KOTAMA;
3;Extrême-Nord;Mayo-Sava;;;201;KOTRABA;
3;Extrême-Nord;Mayo-Sava;;;202;KROM;
3;Extrême-Nord;Mayo-Sava;;;203;MAGRA;
3;Extrême-Nord;Mayo-Sava;;;204;MAMBEZA;
3;Extrême-Nord;Mayo-Sava;;;205;MBELEKODLOV;
3;Extrême-Nord;Mayo-Sava;;;206;MBELENDOUEK;
3;Extrême-Nord;Mayo-Sava;;;207;MOSROH;
3;Extrême-Nord;Mayo-Sava;;;208;SERAOUACENTRE;
3;Extrême-Nord;Mayo-Sava;;;209;TALAGADJI;
3;Extrême-Nord;Mayo-Sava;;;210;TALAMEHELE;
3;Extrême-Nord;Mayo-Sava;;;211;YAMAGOULE;
3;Extrême-Nord;Mayo-Sava;;;212;DIGAYA;
3;Extrême-Nord;Mayo-Sava;;;213;DOUMKALA;
3;Extrême-Nord;Mayo-Sava;;;214;FTAK;
3;Extrême-Nord;Mayo-Sava;;;215;GONDA;
3;Extrême-Nord;Mayo-Sava;;;216;LALAWAI1;
3;Extrême-Nord;Mayo-Sava;;;217;MANGAVE-TANNEO;
3;Extrême-Nord;Mayo-Sava;;;218;MBIDEME1;
3;Extrême-Nord;Mayo-Sava;;;219;MOKIO2;
3;Extrême-Nord;Mayo-Sava;;;220;MOUDOUF;
3;Extrême-Nord;Mayo-Sava;;;221;MOUKONO1;
3;Extrême-Nord;Mayo-Sava;;;222;TCHABAWOL;
3;Extrême-Nord;Mayo-Sava;;;223;TCHOUDANGOL;
3;Extrême-Nord;Mayo-Sava;;;224;WOLORDE;
3;Extrême-Nord;Mayo-Sava;;;225;AGAIGAI;
3;Extrême-Nord;Mayo-Sava;;;226;ALAGARNO;
3;Extrême-Nord;Mayo-Sava;;;227;AMCHIDE;
3;Extrême-Nord;Mayo-Sava;;;228;BAME;
3;Extrême-Nord;Mayo-Sava;;;229;BIA;
3;Extrême-Nord;Mayo-Sava;;;230;BORNORI;
3;Extrême-Nord;Mayo-Sava;;;231;BROUVARE;
3;Extrême-Nord;Mayo-Sava;;;232;CHERIPOURI;
3;Extrême-Nord;Mayo-Sava;;;233;GADERO;
3;Extrême-Nord;Mayo-Sava;;;234;GANCE;
3;Extrême-Nord;Mayo-Sava;;;235;GOUZOUDOU;
3;Extrême-Nord;Mayo-Sava;;;236;GREA;
3;Extrême-Nord;Mayo-Sava;;;237;NDABA;
3;Extrême-Nord;Mayo-Sava;;;238;SANDAWADJIRI;
3;Extrême-Nord;Mayo-Sava;;;239;SATOMI;
3;Extrême-Nord;Mayo-Sava;;;240;SILIMRI;
3;Extrême-Nord;Mayo-Sava;;;241;TALAMADE;
3;Extrême-Nord;Mayo-Sava;;;242;TOLKOMARI;
3;Extrême-Nord;Mayo-Sava;;;245;YEGOUA;
3;Extrême-Nord;Mayo-Sava;;;246;BAKARISSE;
3;Extrême-Nord;Mayo-Sava;;;247;DOUGDJE;
3;Extrême-Nord;Mayo-Sava;;;248;GAKARA;
3;Extrême-Nord;Mayo-Sava;;;249;GANGAWA;
3;Extrême-Nord;Mayo-Sava;;;250;KIDJIKERAWA;
